"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_C302330CA",34.5890720182408,0.00112849865792476,0.0562182407725905,0.877027729521044,0.999708752221059
"CAALFM_C302340WA",131.478114409777,0.00590353159037663,0.0557640810371631,0.622947771583106,0.999708752221059
"CAALFM_C302350WA",1812.83510258368,-0.0004833936994418,0.0565806613886759,0.869409878209758,0.999708752221059
"CAALFM_C302360CA",100.900930632732,-0.00105357872621018,0.0564592522356231,0.829167934507579,0.999708752221059
"CAALFM_C302370CA",3184.86886597668,-0.000762821642389247,0.056253648059856,0.904470543295474,0.999708752221059
"CAALFM_C302390WA",191.619578279159,0.000152742950375025,0.0561154762615528,0.987006061302651,0.999708752221059
"CAALFM_C302400CA",3494.78717930234,-0.00843936276503024,0.0562349695548872,0.482191893083681,0.999708752221059
"CAALFM_C302410CA",666.18963278605,-0.0100015888573639,0.0541659160908549,0.589892029055657,0.999708752221059
"CAALFM_C302420CA",190.775485340125,-0.00212871576687229,0.0563334461485362,0.744179490682514,0.999708752221059
"CAALFM_C302430WA",1671.70758554697,0.00751184921199793,0.0544163153527447,0.661560494756549,0.999708752221059
"CAALFM_C302440CA",269.026214788614,-0.0124563136907807,0.0561250777916299,0.431911806998117,0.999708752221059
"CAALFM_C302450WA",1062.54752459554,-0.00549646432103789,0.0550221892342347,0.748195569790941,0.999708752221059
"CAALFM_C302460CA",473.504876511171,-0.00215753802992726,0.0563588005843753,0.733932689557948,0.999708752221059
"CAALFM_C302470CA",36400.6225442909,-0.00152805987667806,0.0564782344426643,0.749790244725922,0.999708752221059
"CAALFM_C302480CA",4572.99945460942,-0.00836932404433666,0.057280290010754,0.157129612980898,0.999708752221059
"CAALFM_C302500WA",1760.10171764321,-0.000173799670997897,0.0563705341374564,0.96997627002026,0.999708752221059
"CAALFM_C302510CA",159.590133612432,-0.00684053479504971,0.0549525301005773,0.654455354657637,0.999708752221059
"CAALFM_C302520WA",2.15295462123016,0.001637831327107,0.0566366801911761,0.54877047665873,0.999708752221059
"CAALFM_C302530WA",1041.22424571621,-0.000263354724200175,0.056106048789702,0.969765694600256,0.999708752221059
"CAALFM_C302540CA",339.042010622576,0.000427871808873411,0.056336020170355,0.947715732511942,0.999708752221059
"CAALFM_C302550CA",416.743807522084,-0.0055684363854088,0.0561525341157778,0.574660433727995,0.999708752221059
"CAALFM_C302560WA",228.241873936437,-0.0066709499423208,0.0545344529766888,0.682993303771322,0.999708752221059
"CAALFM_C302570WA",198.593881477739,0.00122065890332171,0.0564312172438718,0.822919007704949,0.999708752221059
"CAALFM_C302580CA",153.966525652372,0.00136588626508787,0.0554337775302989,0.90824867951,0.999708752221059
"CAALFM_C302590WA",965.246558861138,0.00165352516888511,0.0547080674427106,0.905483731964834,0.999708752221059
"CAALFM_C302600CA",2408.35902840995,-0.0039774127268202,0.0560832618372135,0.507314536065311,0.999708752221059
"CAALFM_C302620CA",1057.43028553839,-0.00398783352703281,0.0560280246360811,0.694900258450929,0.999708752221059
"CAALFM_C302630CA",698.06589295997,0.0332735262790152,0.0683565293983386,0.0567568368933454,0.999708752221059
"CAALFM_C302640CA",467.10788325153,0.00792788807655042,0.0570674981781053,0.252451097232576,0.999708752221059
"CAALFM_C302660WA",11.9118733033167,0.00732292284156465,0.0571224136446936,0.170408208566567,0.999708752221059
"CAALFM_C302670WA",234.894283890605,-0.00167550703751349,0.0564517412524439,0.749214962513375,0.999708752221059
"CAALFM_C302680CA",787.742490480655,-0.00107244465761826,0.0527506123937773,0.955657181355859,0.999708752221059
"CAALFM_C302690CA",1290.4767902968,-0.0180060079151817,0.0567711620375037,0.35292732242945,0.999708752221059
"CAALFM_C302700WA",709.915074995378,-0.0330270600705342,0.0631215653734051,0.168898417288259,0.999708752221059
"CAALFM_C302710WA",4022.70650964689,0.00176943818833548,0.0565670038316756,0.665408007605809,0.999708752221059
"CAALFM_C302720WA",254.571172263242,0.00500171253357977,0.0561625174491827,0.595282932118841,0.999708752221059
"CAALFM_C302750WA",38.1940072140701,0.00783908039735511,0.0572064846034797,0.158015503668119,0.999708752221059
"CAALFM_C302760CA",1512.85688069696,0.00558601241463591,0.055472796854725,0.657999091226298,0.999708752221059
"CAALFM_C302770CA",455.006171292995,-0.00223084429313838,0.055825102239516,0.819063185861743,0.999708752221059
"CAALFM_C302780WA",10091.8567622301,-0.00121620663066212,0.0564191446588851,0.817320854322506,0.999708752221059
"CAALFM_C302790WA",68.7674490434761,-0.00334028234092638,0.055626368102617,0.764984658536481,0.999708752221059
"CAALFM_C302800WA",1.70117749190899,0.00137839092515162,0.0566613866498203,0.45662344884817,0.999708752221059
"CAALFM_C302810CA",2163.77799761122,-0.00702366204212777,0.0568853715066221,0.308170505608127,0.999708752221059
"CAALFM_C302820CA",1369.9714342197,-0.00743884541465122,0.0509863983688196,0.737753086095451,0.999708752221059
"CAALFM_C302830WA",977.596103785726,0.00533699632723646,0.0558776702272604,0.633682119511835,0.999708752221059
"CAALFM_C302840WA",86.305574160935,-0.00217691454393614,0.056499911988596,0.664132198699186,0.999708752221059
"CAALFM_C302850CA",698.781257760445,0.00968112608664273,0.057703165094331,0.050678338902436,0.999708752221059
"CAALFM_C302880WA",5.47575445445509,0.00172270712124121,0.0566617949891394,0.44510826766274,0.999708752221059
"CAALFM_C302910WA",21.5003830424307,-0.00142179219449305,0.0564862625303285,0.76470695514789,0.999708752221059
"CAALFM_C302920WA",865.0528742549,0.00292708575520869,0.0560271186586553,0.749477843063651,0.999708752221059
"CAALFM_C302930WA",55.5809673850069,-0.00458584116033321,0.0560847682696848,0.632737790614077,0.999708752221059
"CAALFM_C302940CA",3683.20328836745,-0.0012067089992774,0.0562969858572887,0.849635181578728,0.999708752221059
"CAALFM_C302950CA",14230.7968432453,-0.00462948666513855,0.0564244576610199,0.538482517805389,0.999708752221059
"CAALFM_C302960CA",1778.96981366985,0.000925281512587308,0.0559358898785784,0.870332608794927,0.999708752221059
"CAALFM_C302970CA",1066.01196182769,0.00778979005174416,0.0525003521935645,0.715742195104347,0.999708752221059
"CAALFM_C302980CA",129.5460332803,-0.00526280340859259,0.0564178250540769,0.519077691460275,0.999708752221059
"CAALFM_C303010CA",243.285661170191,-0.00165550767904969,0.0551113733787438,0.897446735128624,0.999708752221059
"CAALFM_C303030CA",1057.9938787181,0.00701287570887667,0.054967418293976,0.651513153269167,0.999708752221059
"CAALFM_C303040WA",5210.7307833511,0.000700184043176672,0.0561815762786635,0.928840215646667,0.999708752221059
"CAALFM_C303050CA",788.918826861567,0.00513592864292166,0.0551286654224229,0.714655226230476,0.999708752221059
"CAALFM_C303060WA",393.408242759007,0.00482964965051126,0.0555866361062321,0.695732906831841,0.999708752221059
"CAALFM_C303070WA",570.295986992655,-0.00108817707826158,0.0564768449790751,0.815729282789092,0.999708752221059
"CAALFM_C303080WA",762.263608668463,-0.00271481515008332,0.0557372082362074,0.794300253854839,0.999708752221059
"CAALFM_C303090WA",458.748727867304,0.0112717437758573,0.0556234549748872,0.483140376061444,0.999708752221059
"CAALFM_C303100CA",1505.02982598685,0.00403265065752517,0.0535560166771926,0.82784729212072,0.999708752221059
"CAALFM_C303110WA",730.944443750302,-0.00227675874156503,0.0558687000712708,0.813464620483117,0.999708752221059
"CAALFM_C303120CA",65.3164678864113,0.00220075716409505,0.0565278476096311,0.647393805465796,0.999708752221059
"CAALFM_C303140CA",27.6512921825462,-0.00442440986000657,0.0560661703913026,0.645216730207348,0.999708752221059
"CAALFM_C303150WA",622.887195304092,0.00258606017997433,0.0560704942984777,0.766174172094526,0.999708752221059
"CAALFM_C303160CA",191.508065062337,0.0071465074990645,0.0564029302583186,0.47799362897211,0.999708752221059
"CAALFM_C303170WA",5023.71811075795,0.000866063354452585,0.0558564810045927,0.925766609252969,0.999708752221059
"CAALFM_C303180CA",1897.15444481524,0.00503922591279812,0.0558828928256164,0.646877909726744,0.999708752221059
"CAALFM_C303190CA",882.901848240435,0.00130420653363321,0.0563257978660886,0.833846437782487,0.999708752221059
"CAALFM_C303200CA",471.536974483848,-0.00316570422370825,0.0564345407859262,0.615495819926753,0.999708752221059
"CAALFM_C303210WA",472.447813061946,0.00421806284607139,0.0562801541329256,0.612359852542577,0.999708752221059
"CAALFM_C303230CA",717.045351344688,0.00169046889355982,0.0565198740215682,0.715518450914389,0.999708752221059
"CAALFM_C303250WA",1625.64190269099,0.0111849845516992,0.0573315241454279,0.313486235600357,0.999708752221059
"CAALFM_C303260WA",2288.65998625323,-0.00209128230261934,0.0553779634859822,0.859004577958383,0.999708752221059
"CAALFM_C303270WA",537.546239557665,-0.00645721761926212,0.0563049591784623,0.486291787867513,0.999708752221059
"CAALFM_C303280CA",6730.14367299833,0.00274069019933506,0.0551611140499944,0.828484275397304,0.999708752221059
"CAALFM_C303290CA",499.922525954696,0.0179036605739988,0.0587367480485039,0.219025369703183,0.999708752221059
"CAALFM_C303300CA",1889.8062754861,-0.0012945140682197,0.055560745151522,0.889192871679866,0.999708752221059
"CAALFM_C303310CA",451.015278660171,0.000889122345528384,0.0560201780127803,0.921621027676465,0.999708752221059
"CAALFM_C303320WA",755.855948720338,-0.0090558461191009,0.0551183124567849,0.5743905293295,0.999708752221059
"CAALFM_C303330CA",807.19319983559,0.000805997064307638,0.0558755775716981,0.934482637117762,0.999708752221059
"CAALFM_C303340CA",1933.32512262131,-0.00474391932479497,0.0561726648196138,0.590131192929227,0.999708752221059
"CAALFM_C303360WA",569.325873802592,-0.00355636842107469,0.0557901986234747,0.735063694389454,0.999708752221059
"CAALFM_C303370CA",2186.01627155684,0.00159825532947981,0.0566065890059232,0.633146862067635,0.999708752221059
"CAALFM_C303380WA",429.087114393956,0.00351244132728694,0.0565793893959898,0.510658663961566,0.999708752221059
"CAALFM_C303390CA",1127.35744335173,-0.00087965801144674,0.0565356467910532,0.818155187055949,0.999708752221059
"CAALFM_C303400CA",711.089317753931,-0.0134705809671629,0.0569088643419743,0.354456076541493,0.999708752221059
"CAALFM_C303410CA",8661.16280481918,-0.00121165637814128,0.0565811545383539,0.520387864849573,0.999708752221059
"CAALFM_C303420CA",20796.1240099655,0.00361913252929321,0.056131910968138,0.684713684109666,0.999708752221059
"CAALFM_C303430CA",198.908459293906,0.00467298620983302,0.0560384353216443,0.638396137857881,0.999708752221059
"CAALFM_C303440CA",873.59005878649,0.00914782735379087,0.0574388244338411,0.138249996212895,0.999708752221059
"CAALFM_C303450CA",102.641149053847,0.00377542374671549,0.0567165667128769,0.3448539496649,0.999708752221059
"CAALFM_C303460CA",134.360287341471,0.0100105733185011,0.057778099316713,0.04827306241926,0.999708752221059
"CAALFM_C303470WA",139.928169362462,-0.00272018935466705,0.0562444133935974,0.715996201311311,0.999708752221059
"CAALFM_C303480CA",2216.16819217907,-0.000655624877339619,0.053549597979368,0.968502830926437,0.999708752221059
"CAALFM_C303490WA",94.8601582996727,0.00323051858237472,0.0567313248627284,0.273395653377671,0.999708752221059
"CAALFM_C303500WA",454.74501596727,0.0041786932778963,0.0567013083924396,0.37768790939685,0.999708752221059
"CAALFM_C303510CA",1136.19233717484,0.00351992330019347,0.0563607646313048,0.623996301366312,0.999708752221059
"CAALFM_C303520CA",3913.00813939153,-0.000910105298100516,0.0557878678473143,0.922993007651015,0.999708752221059
"CAALFM_C303530WA",146.028511856705,-0.00208460660473076,0.0555923509421497,0.848447931964673,0.999708752221059
"CAALFM_C303540WA",747.02733285387,0.00126078188954756,0.0543179535158239,0.940185676057443,0.999708752221059
"CAALFM_C303550CA",527.139308871495,0.00110461005306594,0.0563851238069244,0.852038876111271,0.999708752221059
"CAALFM_C303560WA",1163.70658601562,-0.00111963691659858,0.0554040789544312,0.931294371884229,0.999708752221059
"CAALFM_C303570CA",4.50120374956596,0.000756359937719941,0.056613453474453,0.774118046497755,0.999708752221059
"CAALFM_C303580CA",10.718598018918,0.0102537301723759,0.0578124945674545,0.0539479961252944,0.999708752221059
"CAALFM_C303590WA",888.87330228375,-0.000656942378665073,0.0558070807854593,0.941547341595737,0.999708752221059
"CAALFM_C303600CA",3.66564057872478,0.00107569620298574,0.0566045465279293,0.716959681992163,0.999708752221059
"CAALFM_C303610WA",57.3084416763964,-0.00509927549648072,0.056412542511461,0.5271659265617,0.999708752221059
"CAALFM_C303630WA",23.0074002024688,-0.00956203831298684,0.0572857678748222,0.228597512983,0.999708752221059
"CAALFM_C303640WA",281.503802421243,0.00182782019615081,0.0562927545629762,0.791540147787781,0.999708752221059
"CAALFM_C303650WA",2672.84150112,-0.000274566201474843,0.0565935343232436,0.912882815263728,0.999708752221059
"CAALFM_C303660WA",963.099081604824,0.00787667678166285,0.0562844738301603,0.486474866855131,0.999708752221059
"CAALFM_C303670WA",790.2911573313,0.0116621063516158,0.0575731503413663,0.232388861240068,0.999708752221059
"CAALFM_C303680WA",2220.63692878968,0.00304323654641921,0.0565610951535811,0.552295664658772,0.999708752221059
"CAALFM_C303690WA",134.66742313067,-0.000513959828583248,0.0564725100971461,0.908942854903099,0.999708752221059
"CAALFM_C303710WA",1890.88942476356,-0.00144415408231857,0.0565557004766681,0.707238463314896,0.999708752221059
"CAALFM_C303720WA",1152.49405071002,0.00270599333556001,0.0564487854600396,0.651989681651278,0.999708752221059
"CAALFM_C303730CA",537.688733651675,0.00400120425108624,0.0544963022251237,0.797414410750465,0.999708752221059
"CAALFM_C303740WA",372.449431028348,-0.00257741161977462,0.0558361337331604,0.800954140454619,0.999708752221059
"CAALFM_C303750CA",1120.65685067967,0.028296123294727,0.0614139163585519,0.189753284522311,0.999708752221059
"CAALFM_C303760WA",642.023735137233,0.00309657855381215,0.0558648997872873,0.759898779018619,0.999708752221059
"CAALFM_C303770CA",371.088912438859,0.00206049525046294,0.0558203051705855,0.840615081147163,0.999708752221059
"CAALFM_C303790WA",2452.60181431803,-0.00159093387516843,0.0561879912042962,0.829061593377903,0.999708752221059
"CAALFM_C303800WA",9453.74810288193,-0.000658977036303834,0.056397654336125,0.898883247067903,0.999708752221059
"CAALFM_C303810WA",970.967793631366,-0.0113572304068803,0.0541296569475417,0.563279117455271,0.999708752221059
"CAALFM_C303820CA",686.470693181972,-0.000821784958174278,0.0562658409380618,0.901794175456641,0.999708752221059
"CAALFM_C303830WA",583.457258598752,0.00151935104566882,0.0514982609797109,0.944512387470691,0.999708752221059
"CAALFM_C303840CA",1106.42857768669,0.00692158726650736,0.0549973499223494,0.624305295833863,0.999708752221059
"CAALFM_C303850CA",945.612145537314,-0.0181530631674781,0.0555532142062339,0.389311856897375,0.999708752221059
"CAALFM_C303860WA",603.797111464928,0.00582281441498609,0.0546792833300395,0.711637966168136,0.999708752221059
"CAALFM_C303870CA",2724.41036732494,0.00451310257239158,0.0566182322906231,0.452131690577106,0.999708752221059
"CAALFM_C303880CA",1712.32799890072,0.00403394956718046,0.0562053055927024,0.64231169773643,0.999708752221059
"CAALFM_C303890WA",1501.79616194071,0.00582217068001759,0.0561692141888756,0.55211787299162,0.999708752221059
"CAALFM_C303900CA",21316.3584837846,-0.000404255469736407,0.0533938767092727,0.962248212114933,0.999708752221059
"CAALFM_C303910WA",17854.1607295909,-0.0160630284966444,0.0590704270284562,0.674254461209134,0.999708752221059
"CAALFM_C303920WA",550.495091306335,-0.00754838573919512,0.0563440057580975,0.482996693771273,0.999708752221059
"CAALFM_C303930WA",1223.33535347324,0.00174783187686557,0.0539301132421927,0.91845080512299,0.999708752221059
"CAALFM_C303980CA",65.0798982450613,0.00292009270592223,0.0562848596540682,0.695013141928647,0.999708752221059
"CAALFM_C303990CA",64.1943810492507,0.00411721622606012,0.0560747246152317,0.663479808058026,0.999708752221059
"CAALFM_C304000CA",113.585943070332,0.00267140705554844,0.0561814441780536,0.740321427669864,0.999708752221059
"CAALFM_C304010CA",10.5359204165806,-0.000720048566640504,0.0565825585604918,0.817980640660688,0.999708752221059
"CAALFM_C304020CA",346.130780339698,0.00512226404513,0.0563671546609403,0.5319713611529,0.999708752221059
"CAALFM_C304030CA",484.24102003524,0.00170095741526574,0.0558552472757083,0.862244156705098,0.999708752221059
"CAALFM_C304060CA",4949.42324483147,-0.00147436734793039,0.0553782472866505,0.898338380666961,0.999708752221059
"CAALFM_C304070CA",685.592216115654,0.0514424539666947,0.0915459397650173,0.0149963343819115,0.999708752221059
"CAALFM_C304080WA",4821.07690406842,-2.94775696993647e-05,0.0564528310794491,0.988686308864498,0.999708752221059
"CAALFM_C304090WA",13044.3764709174,-0.00144626087706234,0.0544068906889502,0.858891976741057,0.999708752221059
"CAALFM_C304100WA",67.0966341536161,0.00276613038857417,0.0555256373292537,0.811583632279149,0.999708752221059
"CAALFM_C304110CA",1465.93720503897,0.00386429618197819,0.0550617661061857,0.736588879815995,0.999708752221059
"CAALFM_C304120CA",473.197115287256,-0.000860675577440091,0.0563067183253656,0.889593326205171,0.999708752221059
"CAALFM_C304130WA",671.905107830711,-0.000683455434425194,0.0561750054879185,0.923187396430922,0.999708752221059
"CAALFM_C304140CA",20980.3727891232,-0.00147454987086163,0.0563350054726165,0.74316261089889,0.999708752221059
"CAALFM_C304150WA",9755.43364505331,-0.00205080791839155,0.0565331305517401,0.649112421364303,0.999708752221059
"CAALFM_C304160WA",46.6514104754379,0.00249349322805027,0.0565274393437955,0.61941425286071,0.999708752221059
"CAALFM_C304170WA",48.5113310587872,0.0052709191824452,0.0564325604887651,0.516590459157038,0.999708752221059
"CAALFM_C304180WA",3221.99019222233,-0.00647318089091737,0.053840159975087,0.713460600898248,0.999708752221059
"CAALFM_C304190WA",183.877515949178,-0.00507923891924803,0.0565405856670715,0.476927616278932,0.999708752221059
"CAALFM_C304200WA",432.006975046226,0.00056194902829084,0.0565593368580755,0.880227760268834,0.999708752221059
"CAALFM_C304210WA",21.8913256363103,0.0026591551000818,0.0564057384200051,0.67281790275265,0.999708752221059
"CAALFM_C304220CA",730.835486231586,-0.000665883722329771,0.0562894211887357,0.915513079932256,0.999708752221059
"CAALFM_C304230WA",362.927632228732,0.00554533486695418,0.0553840851072795,0.677049133464225,0.999708752221059
"CAALFM_C304250WA",825.541659294039,-0.00097836934022269,0.055881579442851,0.909796083594913,0.999708752221059
"CAALFM_C304260WA",732.801349786114,0.00909701697445472,0.0565629140465578,0.414322733501595,0.999708752221059
"CAALFM_C304270CA",2124.91268200911,-0.00142915677316279,0.0564866653334583,0.760555930052855,0.999708752221059
"CAALFM_C304290CA",1648.54311383295,-0.00039620925844314,0.0534858138232115,0.98113694800946,0.999708752221059
"CAALFM_C304300CA",3279.5531514212,-0.00148221167241633,0.0504158628119736,0.942360444897738,0.999708752221059
"CAALFM_C304320WA",294.903919938179,0.00416482582278257,0.0563775530737237,0.584097921077029,0.999708752221059
"CAALFM_C304330CA",1044.00488751688,0.00314126485315396,0.0565581810244797,0.547987730570772,0.999708752221059
"CAALFM_C304340WA",5548.43616945626,0.00103783175569879,0.0563758433717711,0.864424885854223,0.999708752221059
"CAALFM_C304350CA",129.458186005144,0.004270743999081,0.0559922232505225,0.667437246437511,0.999708752221059
"CAALFM_C304360WA",917.170377849964,0.00235274262006722,0.0562203098578744,0.759285490794914,0.999708752221059
"CAALFM_C304370CA",1410.79186234309,-0.000630872137433734,0.0565497678109162,0.857050154388265,0.999708752221059
"CAALFM_C304380CA",5800.55110104218,-0.000609131256166937,0.0565688114254643,0.847706478174723,0.999708752221059
"CAALFM_C304390WA",7780.5676696515,-0.00323623655404348,0.0555064481657868,0.977175051828727,0.999708752221059
"CAALFM_C304400CA",1911.11881510868,-0.00242295632725369,0.0559605928802463,0.783777842527195,0.999708752221059
"CAALFM_C304410CA",2624.76923472664,0.00138277606885684,0.0534930570140083,0.939299798716136,0.999708752221059
"CAALFM_C304420WA",1587.66335048317,0.00302266275221673,0.0559388631714627,0.758352629429207,0.999708752221059
"CAALFM_C304430WA",12016.7838268623,-0.00524763544445964,0.0568662214722586,0.958299616259453,0.999708752221059
"CAALFM_C304440CA",21.6940337834265,-0.00588866499652988,0.0568705643317966,0.267315228175249,0.999708752221059
"CAALFM_C304450CA",14.1632433376149,-0.00528509817044926,0.0566928497046381,0.389708218907475,0.999708752221059
"CAALFM_C304460WA",1236.09657854075,0.0101693134569885,0.0551441834959604,0.545661399990961,0.999708752221059
"CAALFM_C304470WA",3499.31442126011,0.00175593338327195,0.0552205207264017,0.859470910111239,0.999708752221059
"CAALFM_C304480CA",10.4897056091626,0.00509585668092212,0.0569530722781547,0.0572782934537396,0.999708752221059
"CAALFM_C304490WA",1677.4144430552,-0.00176243441096003,0.0547398881429174,0.899275576362255,0.999708752221059
"CAALFM_C304500CA",69262.9257343848,-0.00774097336581222,0.0572078455259728,0.687367312401094,0.999708752221059
"CAALFM_C304510WA",1252.32766784865,1.76258660922731e-05,0.0565894854172576,0.990410340218448,0.999708752221059
"CAALFM_C304520CA",2911.63408094481,0.000125447612018689,0.0560228196082044,0.991951567180519,0.999708752221059
"CAALFM_C304530CA",774.229325988356,0.0103622646185816,0.0562907256717666,0.444554676161637,0.999708752221059
"CAALFM_C304540CA",668.245069381587,0.00320817169824249,0.0548430889435728,0.823261500389056,0.999708752221059
"CAALFM_C304550CA",1563.48363849086,0.0027123336094971,0.056581948919876,0.554246588049464,0.999708752221059
"CAALFM_C304560WA",3328.26501222289,0.00119043638694597,0.0566070211318941,0.856151119470977,0.999708752221059
"CAALFM_C304570CA",37.2810008847849,0.00903174370463689,0.0573559581451024,0.170082745188391,0.999708752221059
"CAALFM_C304580CA",2219.77232160325,-0.0395200350562391,0.070760716730478,0.090670515112954,0.999708752221059
"CAALFM_C304590WA",7492.54173861883,-0.00676016129655292,0.0559097108457096,0.570238162625407,0.999708752221059
"CAALFM_C304610WA",365.536232470138,-0.00215449742613108,0.0564403646646333,0.699875480291507,0.999708752221059
"CAALFM_C304620CA",460.282920045429,-0.0016526111855169,0.0564419519460964,0.754361269383696,0.999708752221059
"CAALFM_C304630WA",700.705296579194,-0.00589121015194697,0.0557985020979449,0.616905916860513,0.999708752221059
"CAALFM_C304640WA",324.068226651615,0.00320211018735078,0.0559961377929416,0.734798918057535,0.999708752221059
"CAALFM_C304650WA",168.287135461854,0.00330375477209484,0.0564449003964147,0.607223425694395,0.999708752221059
"CAALFM_C304660CA",280.388130339627,-0.000298563248582663,0.0564866248459549,0.942214838902758,0.999708752221059
"CAALFM_C304670CA",51307.8686816237,-0.00105889173353258,0.0564418123652086,0.829921669557723,0.999708752221059
"CAALFM_C304680WA",40343.8472104061,0.00804101139719714,0.0573170892631455,0.704517621165397,0.999708752221059
"CAALFM_C304690CA",383.478126159573,-0.00882082838011954,0.0563222514069382,0.460225865064966,0.999708752221059
"CAALFM_C304700WA",621.364118361208,-0.00255074092587909,0.0561930334215266,0.742761144868782,0.999708752221059
"CAALFM_C304710WA",49.0191375811624,0.00361811918275372,0.0562567512501039,0.652863748907286,0.999708752221059
"CAALFM_C304720CA",627.855710601685,0.00273271885200209,0.0561794493629695,0.736604412738323,0.999708752221059
"CAALFM_C304730CA",2.93044491908933,-0.0030655501240881,0.0567046915806661,0.327909242667346,0.999708752221059
"CAALFM_C304740CA",687.759779860687,0.00151392225269647,0.0547460324414577,0.913828326671577,0.999708752221059
"CAALFM_C304750WA",313.05558957783,0.00592609976463602,0.0561267820010813,0.569199056914816,0.999708752221059
"CAALFM_C304760CA",2163.45611820612,-0.00107477876704136,0.0561884765109958,0.880156283541625,0.999708752221059
"CAALFM_C304770CA",441.551439936406,0.0028346534150472,0.0558866721110082,0.773816730018318,0.999708752221059
"CAALFM_C304780CA",2355.15816106574,0.00283124928285858,0.0558543247078935,0.781918207472524,0.999708752221059
"CAALFM_C304790WA",668.138866798523,-0.00702479749405998,0.0540112682599464,0.700846574574268,0.999708752221059
"CAALFM_C304800CA",603.625812428045,0.00229293547963421,0.0564524059336979,0.6936261777919,0.999708752221059
"CAALFM_C304810CA",37663.2510677896,-0.00201779452544578,0.0563716879826721,0.739834770071745,0.999708752221059
"CAALFM_C304820CA",5302.75621739962,0.00116812644949904,0.0545998265177794,0.920571159892582,0.999708752221059
"CAALFM_C304830CA",78018.2066799925,-0.00881872256802164,0.0569224070731977,0.330822377103587,0.999708752221059
"CAALFM_C304840CA",762.162435622927,0.00336650599549457,0.056721731169518,0.313666800633722,0.999708752221059
"CAALFM_C304860WA",2186.6879465327,-0.000256239362265322,0.0559620486193799,0.973990165968891,0.999708752221059
"CAALFM_C304870WA",3.3657899402133,-0.00221685653180061,0.056682843573379,0.345788016110168,0.999708752221059
"CAALFM_C304880WA",3242.12336660639,0.000598304084799241,0.0560853281425074,0.772382345861987,0.999708752221059
"CAALFM_C304890WA",220.834982777104,0.0021795100068857,0.0561903233716173,0.782091999827593,0.999708752221059
"CAALFM_C304900WA",1506.8271775027,-0.000126203774268836,0.056590924427545,0.955616900057068,0.999708752221059
"CAALFM_C304910CA",8069.56894988856,0.00564661610188364,0.0566420992382535,0.424734865957127,0.999708752221059
"CAALFM_C304920CA",794.682373754004,0.00542043168168859,0.0564037682725496,0.522865135034065,0.999708752221059
"CAALFM_C304930CA",434.666972737149,-0.00127237024016033,0.0543575639177941,0.932868959229922,0.999708752221059
"CAALFM_C304940WA",615.470332449503,0.0148751572489479,0.0569593229621292,0.350404047155412,0.999708752221059
"CAALFM_C304950WA",12296.4248219629,-0.00556829088100389,0.0547701096165669,0.719175518720212,0.999708752221059
"CAALFM_C304960WA",24599.8985041716,-0.00215274122341234,0.0564888758257256,0.670268526977475,0.999708752221059
"CAALFM_C304970CA",1811.70620372741,0.00247568233466034,0.0562410118243863,0.744770362228457,0.999708752221059
"CAALFM_C304990WA",1701.325264988,-0.00352426106703546,0.0561118800092808,0.687901977929186,0.999708752221059
"CAALFM_C305000WA",3858.32090366636,-0.00125170035205277,0.055746209770862,0.939064460455857,0.999708752221059
"CAALFM_C305010CA",614.79025626693,0.00424952518075449,0.0529650518078247,0.826608031598556,0.999708752221059
"CAALFM_C305020WA",373.067347208293,-0.0116132159322976,0.0554624938855118,0.492117732533659,0.999708752221059
"CAALFM_C305030WA",2626.53458465908,-0.00232698286901746,0.0539650936479903,0.883999746968951,0.999708752221059
"CAALFM_C305040CA",414.515517136302,0.00296202501506813,0.0564163081187375,0.646040092749272,0.999708752221059
"CAALFM_C305050WA",1.73801773402437,0.000302494752473898,0.056651857234603,0.817498696718107,0.999708752221059
"CAALFM_C305060WA",275.478650988604,0.000141835348601251,0.055608552350744,0.993266435289,0.999708752221059
"CAALFM_C305070WA",541.827308657425,-0.00283156395821347,0.0563735688074516,0.667144550047346,0.999708752221059
"CAALFM_C305080WA",83.6699522059041,-0.0022156254638714,0.056288435922847,0.749728615572138,0.999708752221059
"CAALFM_C305090CA",426.514634078073,0.00435389937689419,0.0564733703534987,0.536563551962334,0.999708752221059
"CAALFM_C305100CA",29468.8754074364,-0.00141727207891549,0.0565310803076741,0.758796301091239,0.999708752221059
"CAALFM_C305110WA",628.031352626359,-0.00962292009597682,0.0566843525642727,0.390316885432437,0.999708752221059
"CAALFM_C305120CA",898.143822186474,-0.00235001168665584,0.0557772732248614,0.817772478437428,0.999708752221059
"CAALFM_C305140CA",1567.18170472627,0.000718610660012707,0.0564758434138556,0.885271981631348,0.999708752221059
"CAALFM_C305150WA",4524.79580061963,-0.000244560595407029,0.0555007872727887,0.979592399469987,0.999708752221059
"CAALFM_C305160CA",3030.86156070148,-0.000762233314829274,0.056600242238628,0.847373996315992,0.999708752221059
"CAALFM_C305170WA",1546.09745561887,-0.00942530081606568,0.056904030116918,0.362670482009903,0.999708752221059
"CAALFM_C305180WA",706.076718289602,5.5828969884348e-05,0.0551872450364218,0.998247133236808,0.999708752221059
"CAALFM_C305190CA",2749.97457313979,0.00237745370386441,0.0563325442169283,0.728368569755324,0.999708752221059
